"tabla","pk_columna","pk_valor","columna","valor_actual","valor_propuesto"
"erp_catalogo_productos","id_producto_erp","176","descripcion","<p>Rascadero colgante le├â┬│n</p><p>Medidas: 42 x 12 x 1.5 cm (largo x ancho x alto)</p><p>Medidas con colgadera: 54 x 12 x 1.5 cm (largo x ancho x alto)</p><p><br></p><p>Descripci├â┬│n:</p><p>Rascadero fabricado especial para espacios peque├â┬▒os donde puedas colgar el rascadero en la silla, sillon, buro, puerta, pared en aquel espacio para colgar asi obteniendo una rascada a gatos.</p><p>Puedes usar catnip (hierba gatera para estimularlo a acaercarse.</p><p><br></p><p>Beneficios:</p><p>Ayuda liberar el estr├â┬®s y mantenerlo relajado.</p><p>Es una forma de juego donde tu gato puede entretenerse por mucho tiempo.</p><p>Por instinto, tu gato necesita limar sus u├â┬▒as y afilarlas, esta pr├â┬íctica le ayudar├â┬í a ejercitarse tambi├â┬®n.</p><p><br></p><p>Material: Elaborado con MDF de 12 pulgadas tapizante y tela soft y yute, hechos con henequ├â┬®n.</p>","<p>Rascadero colgante león</p><p>Medidas: 42 x 12 x 1.5 cm (largo x ancho x alto)</p><p>Medidas con colgadera: 54 x 12 x 1.5 cm (largo x ancho x alto)</p><p><br></p><p>Descripción:</p><p>Rascadero fabricado especial para espacios pequeños donde puedas colgar el rascadero en la silla, sillon, buro, puerta, pared en aquel espacio para colgar asi obteniendo una rascada a gatos.</p><p>Puedes usar catnip (hierba gatera para estimularlo a acaercarse.</p><p><br></p><p>Beneficios:</p><p>Ayuda liberar el estrés y mantenerlo relajado.</p><p>Es una forma de juego donde tu gato puede entretenerse por mucho tiempo.</p><p>Por instinto, tu gato necesita limar sus uñas y afilarlas, esta práctica le ayudará a ejercitarse también.</p><p><br></p><p>Material: Elaborado con MDF de 12 pulgadas tapizante y tela soft y yute, hechos con henequén.</p>"
"erp_catalogo_productos","id_producto_erp","177","descripcion","<p>Muelle flotante para tortugas</p><p><br></p><p>Descripci├â┬│n:</p><p>Muelle flotante para tortugas, permite a las tortugas exponerse al calor de los focos infrarrojos uvb. Ideal para tortugas acu├â┬íticos, ranas y cangrejos, de f├â┬ícil de instalar.</p><p><br></p><p>Incluye: 4 ventosas</p>","<p>Muelle flotante para tortugas</p><p><br></p><p>Descripción:</p><p>Muelle flotante para tortugas, permite a las tortugas exponerse al calor de los focos infrarrojos uvb. Ideal para tortugas acuáticos, ranas y cangrejos, de fácil de instalar.</p><p><br></p><p>Incluye: 4 ventosas</p>"
"erp_catalogo_productos","id_producto_erp","178","descripcion","<p>Isla para tortuguero circular</p><p>Medidas: cm (Diametro x alto)</p><p><br></p><p>Descripci├â┬│n: Isla en forma circular de acrilico para tortugas peque├â┬▒as con escalera para que la totuga suba su zona seca,</p><p><br></p>","<p>Isla para tortuguero circular</p><p>Medidas: cm (Diametro x alto)</p><p><br></p><p>Descripción: Isla en forma circular de acrilico para tortugas pequeñas con escalera para que la totuga suba su zona seca,</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","179","descripcion","<p>Isla para tortuguero rampa</p><p>Medida: cm (Diametro x alto)</p><p><br></p><p>Descripci├â┬│n: Isla en forma de rampa de acrilico para tortugas peque├â┬▒as con rampa para que la totuga suba su zona seca,</p><p><br></p>","<p>Isla para tortuguero rampa</p><p>Medida: cm (Diametro x alto)</p><p><br></p><p>Descripción: Isla en forma de rampa de acrilico para tortugas pequeñas con rampa para que la totuga suba su zona seca,</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","180","descripcion","<p>Alimento para patos en pellets</p><p>Cantidad: 1 kgrs</p><p><br></p><p>Descripci├â┬│n:</p><p>para patos juveniles</p><p>Desde un d├â┬¡a hasta un a├â┬▒o de edad</p><p>Fortificado con vitaminas y minerales</p><p>100 % natural</p><p><br></p>","<p>Alimento para patos en pellets</p><p>Cantidad: 1 kgrs</p><p><br></p><p>Descripción:</p><p>para patos juveniles</p><p>Desde un día hasta un año de edad</p><p>Fortificado con vitaminas y minerales</p><p>100 % natural</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","181","descripcion","<p>Polvo antipulgas para perros y gatos</p><p><br></p><p>Descripci├â┬│n:</p><p>Es un producto elaborado a base de extractos naturales, que repelen y previenen la infestaci├â┬│n de pulgas. Una vez aplicado el producto, ├â┬®ste permanecer├â┬í adherido al pelo y a la piel del perro, lo que aleja a las pulgas evitando que se alojen y se reproduzcan.</p>","<p>Polvo antipulgas para perros y gatos</p><p><br></p><p>Descripción:</p><p>Es un producto elaborado a base de extractos naturales, que repelen y previenen la infestación de pulgas. Una vez aplicado el producto, éste permanecerá adherido al pelo y a la piel del perro, lo que aleja a las pulgas evitando que se alojen y se reproduzcan.</p>"
"erp_catalogo_productos","id_producto_erp","182","descripcion","<p>P├â┬│ster marpla 50 cm de altura</p><p><br></p><p>Descripci├â┬│n:</p><p>Poster respaldos para pecera con altura de 50 cm de pl├â┬ístico con doble vista por un lado forma un paisaje y del otro otro distinto puede ir en el agua o como tal por fuera del cristal lo cual enbellecera ese espacio unico y exclusivo para ti y tu peces dando una vista encantadora.</p><p><br></p><p>Metros por rollo:15 m</p>","<p>Póster marpla 50 cm de altura</p><p><br></p><p>Descripción:</p><p>Poster respaldos para pecera con altura de 50 cm de plástico con doble vista por un lado forma un paisaje y del otro otro distinto puede ir en el agua o como tal por fuera del cristal lo cual enbellecera ese espacio unico y exclusivo para ti y tu peces dando una vista encantadora.</p><p><br></p><p>Metros por rollo:15 m</p>"
"erp_catalogo_productos","id_producto_erp","183","descripcion","<p>Jueguete para aves calcio sencillo</p><p>Medidas: 15.5 cm</p><p>Peso: 74 grs</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(51, 51, 51);"">Juguete colgante mediano con calcio para aves (pajaros) con eslabones de pl├â┬ístico.</span></p><p><span style=""color: rgb(51, 51, 51);"">Argollas y gancho de metal.</span></p><p><span style=""color: rgb(51, 51, 51);"">Enriquecido con calcio.</span></p><p><span style=""color: rgb(51, 51, 51);"">Ideal para aves peque├â┬▒as y medianas </span></p><p><span style=""color: rgb(51, 51, 51);"">Ofrece entretenimiento para el ave</span></p><p><span style=""color: rgb(51, 51, 51);"">Ayuda a ejercitar al ave f├â┬¡sica y mentalmente.</span></p><p><span style=""color: rgb(51, 51, 51);"">Incita la curiosidad del ave.</span></p>","<p>Jueguete para aves calcio sencillo</p><p>Medidas: 15.5 cm</p><p>Peso: 74 grs</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(51, 51, 51);"">Juguete colgante mediano con calcio para aves (pajaros) con eslabones de plástico.</span></p><p><span style=""color: rgb(51, 51, 51);"">Argollas y gancho de metal.</span></p><p><span style=""color: rgb(51, 51, 51);"">Enriquecido con calcio.</span></p><p><span style=""color: rgb(51, 51, 51);"">Ideal para aves pequeñas y medianas </span></p><p><span style=""color: rgb(51, 51, 51);"">Ofrece entretenimiento para el ave</span></p><p><span style=""color: rgb(51, 51, 51);"">Ayuda a ejercitar al ave física y mentalmente.</span></p><p><span style=""color: rgb(51, 51, 51);"">Incita la curiosidad del ave.</span></p>"
"erp_catalogo_productos","id_producto_erp","184","descripcion","<p>AlgaeControl grande </p><p>Cantidad: 100 ml</p><p><br></p><p>Descripci├â┬│n:</p><p>Combate el crecimiento de algas, el cual es causante de la coloraci├â┬│n verde en el agua del acuario. Elimina las algas que crecen sobre los cristales y la decoraci├â┬│n del acuario, combate algas verdes y marr├â┬│n. controlando el agua verde de los acuarios.</p><p><br></p>","<p>AlgaeControl grande </p><p>Cantidad: 100 ml</p><p><br></p><p>Descripción:</p><p>Combate el crecimiento de algas, el cual es causante de la coloración verde en el agua del acuario. Elimina las algas que crecen sobre los cristales y la decoración del acuario, combate algas verdes y marrón. controlando el agua verde de los acuarios.</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","185","descripcion","<p>Juguete estrella de mar para perro</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(0, 0, 0);"">Juguetes para perros que tienen una necesidad natural de morder y masticar para mantener sus dientes y enc├â┬¡as saludables, as├â┬¡ como para liberar estr├â┬®s. Son juguetes con texturas y materiales resistentes pueden ayudar a satisfacer esta necesidad de morder de manera segura, con un squeaker integrado puede proporcionar entretenimiento adicional, ya que el sonido puede atraer su atenci├â┬│n.</span></p><p><br></p>","<p>Juguete estrella de mar para perro</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(0, 0, 0);"">Juguetes para perros que tienen una necesidad natural de morder y masticar para mantener sus dientes y encías saludables, así como para liberar estrés. Son juguetes con texturas y materiales resistentes pueden ayudar a satisfacer esta necesidad de morder de manera segura, con un squeaker integrado puede proporcionar entretenimiento adicional, ya que el sonido puede atraer su atención.</span></p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","186","descripcion","<p>Jueguete para aves calcio mediano</p><p>Medidas: 15.5 cm</p><p>Peso: 74 grs</p><p><br></p><p>Descripci├â┬│n:</p><p>Juguete colgante con calcio para aves.</p><p>Cuentas de pl├â┬ístico.</p><p>Campana y gancho de metal.</p><p>Enriquecido con calcio.</p><p>Ideal para aves peque├â┬▒as y medianas.</p><p>Ofrece entretenimiento para el ave.</p><p>Ayuda a ejercitar al ave f├â┬¡sica y mentalmente.</p><p>Incita la curiosidad del ave.</p>","<p>Jueguete para aves calcio mediano</p><p>Medidas: 15.5 cm</p><p>Peso: 74 grs</p><p><br></p><p>Descripción:</p><p>Juguete colgante con calcio para aves.</p><p>Cuentas de plástico.</p><p>Campana y gancho de metal.</p><p>Enriquecido con calcio.</p><p>Ideal para aves pequeñas y medianas.</p><p>Ofrece entretenimiento para el ave.</p><p>Ayuda a ejercitar al ave física y mentalmente.</p><p>Incita la curiosidad del ave.</p>"
"erp_catalogo_productos","id_producto_erp","187","descripcion","<p>Barritas de semillas</p><p>Para: Loritos, agapornis, ninfas, periquitos australianos y pericos de collar</p><p>Cantidad: 2 barras de 36grs cada una</p><p><br></p><p>Descripcion: Son un snack elaborado con una mezcla de semillas exclusivas y balanceadas para este tipo de aves que los nutrir├â┬í al mismo tiempo que estimulan su curiosidad y acatividad.</p><p>Fortificado con vitaminas y minerales</p><p>F├â┬│rmula 100% natural balanceada</p><p>Con practico gancho que permite colocarla dentro de la jaula,&nbsp;</p>","<p>Barritas de semillas</p><p>Para: Loritos, agapornis, ninfas, periquitos australianos y pericos de collar</p><p>Cantidad: 2 barras de 36grs cada una</p><p><br></p><p>Descripcion: Son un snack elaborado con una mezcla de semillas exclusivas y balanceadas para este tipo de aves que los nutrirá al mismo tiempo que estimulan su curiosidad y acatividad.</p><p>Fortificado con vitaminas y minerales</p><p>Fórmula 100% natural balanceada</p><p>Con practico gancho que permite colocarla dentro de la jaula,&nbsp;</p>"
"erp_catalogo_productos","id_producto_erp","188","descripcion","<p>P├â┬│ster selva 30cm de altura</p><p><br></p><p>Descripci├â┬│n:</p><p>P├â┬│ster respaldos para pecera con altura de 30 cm de pl├â┬ístico con doble vista por un lado forma un paisaje y del otro otro distinto puede ir en el agua o como tal por fuera del cristal lo cual enbellecera ese espacio unico y exclusivo para ti y tu peces dando una vista encantadora.</p><p><br></p><p>Metros por rollo:15 m</p>","<p>Póster selva 30cm de altura</p><p><br></p><p>Descripción:</p><p>Póster respaldos para pecera con altura de 30 cm de plástico con doble vista por un lado forma un paisaje y del otro otro distinto puede ir en el agua o como tal por fuera del cristal lo cual enbellecera ese espacio unico y exclusivo para ti y tu peces dando una vista encantadora.</p><p><br></p><p>Metros por rollo:15 m</p>"
"erp_catalogo_productos","id_producto_erp","189","descripcion","<p>Desifectante para patas y cojines</p><p><br></p><p>Descripci├â┬│n:</p><p>El Desinfectante Essentials para patas y cojinetes sanitiza las patitas de los perros y gatos despu├â┬®s del paseo.</p><p>Act├â┬║a directamente sobre bacterias, hongos y virus.</p><p>Su f├â┬│rmula incolora humecta los cojinetes de la mascota. No contiene fragancia ni alcohol, evitando la resequedad y ardor. El producto promueve la buena higiene y salubridad ya que en las patas se acumulan gran parte de bacterias que pueden causar enfermedades.</p><p>Promueve la higiene y buenas condiciones de salubridad en tu hogar.</p><p><br></p>","<p>Desifectante para patas y cojines</p><p><br></p><p>Descripción:</p><p>El Desinfectante Essentials para patas y cojinetes sanitiza las patitas de los perros y gatos después del paseo.</p><p>Actúa directamente sobre bacterias, hongos y virus.</p><p>Su fórmula incolora humecta los cojinetes de la mascota. No contiene fragancia ni alcohol, evitando la resequedad y ardor. El producto promueve la buena higiene y salubridad ya que en las patas se acumulan gran parte de bacterias que pueden causar enfermedades.</p><p>Promueve la higiene y buenas condiciones de salubridad en tu hogar.</p><p><br></p>"
"erp_catalogo_productos","id_producto_erp","190","descripcion","<p>Dispensador de yute para nidos</p><p><br></p><p>Descripci├â┬│n:</p><p>Dispensador de material para la fabricaci├â┬│n de sus propios nidos, el dispensador es f├â┬ícil de fijar y rellenable von material para nidos </p>","<p>Dispensador de yute para nidos</p><p><br></p><p>Descripción:</p><p>Dispensador de material para la fabricación de sus propios nidos, el dispensador es fácil de fijar y rellenable von material para nidos </p>"
"erp_catalogo_productos","id_producto_erp","191","descripcion","<p>P├â┬│ster desel 30cm de altura</p><p><br></p><p>Descripci├â┬│n:</p><p>P├â┬│ster respaldos para pecera con altura de 30 cm de pl├â┬ístico con doble vista por un lado forma un paisaje y del otro otro distinto puede ir en el agua o como tal por fuera del cristal lo cual enbellecera ese espacio unico y exclusivo para ti y tu peces dando una vista encantadora.</p><p><br></p><p>Metros por rollo:15 mts</p>","<p>Póster desel 30cm de altura</p><p><br></p><p>Descripción:</p><p>Póster respaldos para pecera con altura de 30 cm de plástico con doble vista por un lado forma un paisaje y del otro otro distinto puede ir en el agua o como tal por fuera del cristal lo cual enbellecera ese espacio unico y exclusivo para ti y tu peces dando una vista encantadora.</p><p><br></p><p>Metros por rollo:15 mts</p>"
"erp_catalogo_productos","id_producto_erp","192","descripcion","<p>Juguete para gato torre</p><p>Medidas: (diametro x alto)</p><p><br></p><p>Descripci├â┬│n:</p><p><span style=""color: rgb(102, 102, 102);"">Estimula su inteligencia y asi mantiene la atenci├â┬│n de tu gato si parar.atrav├â┬®s del juego, el gato tambi├â┬®n libera estr├â┬®s y combate el aburrimiento, reflej├â┬índose en su salud y bienestar general </span></p><p><br></p><p><span style=""color: rgb(102, 102, 102);"">Incluye: 3 pelotas de pl├â┬ístico</span></p>","<p>Juguete para gato torre</p><p>Medidas: (diametro x alto)</p><p><br></p><p>Descripción:</p><p><span style=""color: rgb(102, 102, 102);"">Estimula su inteligencia y asi mantiene la atención de tu gato si parar.através del juego, el gato también libera estrés y combate el aburrimiento, reflejándose en su salud y bienestar general </span></p><p><br></p><p><span style=""color: rgb(102, 102, 102);"">Incluye: 3 pelotas de plástico</span></p>"
